Area,Zone,Time,People.Frequency,Is.Police_Station,Is.Bar,Tier,Residence.Level,Class
582,3,-1,0,0,0,0,0,1
2180,3,-1,0,0,0,0,0,1
739,3,-1,0,0,0,0,0,1
582,3,-1,0,0,0,0,0,1
1834,3,-1,0,0,0,0,0,1
1779,3,-1,0,0,0,0,0,1
1729,3,-1,0,0,0,0,0,1
1778,3,-1,0,0,0,0,0,1
451,3,-1,0,0,0,0,0,1
582,3,-1,0,0,0,0,0,1
583,3,-1,0,0,0,0,0,1
582,3,-1,0,0,0,0,0,1
582,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
511,3,-1,0,0,0,0,0,1
608,3,-1,0,0,0,0,0,1
2138,3,-1,0,0,0,0,0,1
512,3,-1,0,0,0,0,0,1
391,3,-1,0,0,0,0,0,1
391,3,-1,0,0,0,0,0,1
608,3,-1,0,0,0,0,0,1
608,3,-1,0,0,0,0,0,1
608,3,-1,0,0,0,0,0,1
513,3,-1,0,0,0,0,0,1
585,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
1267,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
507,3,-1,0,0,0,0,0,1
1442,3,-1,0,0,0,0,0,1
796,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
628,3,-1,0,0,0,0,0,1
867,3,-1,0,0,0,0,0,1
1103,3,-1,0,0,0,0,0,1
750,3,-1,0,0,0,0,0,1
1259,3,-1,0,0,0,0,0,1
2037,3,-1,0,0,0,0,0,1
594,3,-1,0,0,0,0,0,1
594,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
594,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
588,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
1784,3,-1,0,0,0,0,0,1
1511,3,-1,0,0,0,0,0,1
1126,3,-1,0,0,0,0,0,1
1943,3,-1,0,0,0,0,0,1
1398,3,-1,0,0,0,0,0,1
220,3,-1,0,0,0,0,0,1
1365,3,-1,0,0,0,0,0,1
587,3,-1,0,0,0,0,0,1
467,3,-1,0,0,0,0,0,1
521,3,-1,0,0,0,0,0,1
518,3,-1,0,0,0,0,0,1
518,3,-1,0,0,0,0,0,1
518,3,-1,0,0,0,0,0,1
1316,3,-1,0,0,0,0,0,1
959,3,-1,0,0,0,0,0,1
1316,3,-1,0,0,0,0,0,1
2245,3,-1,0,0,0,0,0,1
2028,3,-1,0,0,0,0,0,1
1026,3,-1,0,0,0,0,0,1
554,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
311,3,-1,0,0,0,0,0,1
572,3,-1,0,0,0,0,0,1
160,3,-1,0,0,0,0,0,1
1685,3,-1,0,0,0,0,0,1
1936,3,-1,0,0,0,0,0,1
53,3,-1,0,0,0,0,0,1
1316,3,-1,0,0,0,0,0,1
818,3,-1,0,0,0,0,0,1
1316,3,-1,0,0,0,0,0,1
1317,3,-1,0,0,0,0,0,1
2164,3,-1,0,0,0,0,0,1
951,3,-1,0,0,0,0,0,1
518,3,-1,0,0,0,0,0,1
433,3,-1,0,0,0,0,0,1
453,3,-1,0,0,0,0,0,1
674,3,-1,0,0,0,0,0,1
1513,3,-1,0,0,0,0,0,1
1096,3,-1,0,0,0,0,0,1
1391,3,-1,0,0,0,0,0,1
1915,3,-1,0,0,0,0,0,1
1096,3,-1,0,0,0,0,0,1
239,3,-1,0,0,0,0,0,1
239,3,-1,0,0,0,0,0,1
239,3,-1,0,0,0,0,0,1
230,3,-1,0,0,0,0,0,1
239,3,-1,0,0,0,0,0,1
1207,3,-1,0,0,0,0,0,1
230,3,-1,0,0,0,0,0,1
460,3,-1,0,0,0,0,0,1
460,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
461,3,-1,0,0,0,0,0,1
460,3,-1,0,0,0,0,0,1
1247,3,-1,0,0,0,0,0,1
1245,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
460,3,-1,0,0,0,0,0,1
502,3,-1,0,0,0,0,0,1
427,3,-1,0,0,0,0,0,1
427,3,-1,0,0,0,0,0,1
437,3,-1,0,0,0,0,0,1
437,3,-1,0,0,0,0,0,1
437,3,-1,0,0,0,0,0,1
437,3,-1,0,0,0,0,0,1
437,3,-1,0,0,0,0,0,1
605,3,-1,0,0,0,0,0,1
590,3,-1,0,0,0,0,0,1
603,3,-1,0,0,0,0,0,1
605,3,-1,0,0,0,0,0,1
605,3,-1,0,0,0,0,0,1
605,3,-1,0,0,0,0,0,1
603,3,-1,0,0,0,0,0,1
603,3,-1,0,0,0,0,0,1
604,3,-1,0,0,0,0,0,1
601,3,-1,0,0,0,0,0,1
601,3,-1,0,0,0,0,0,1
603,3,-1,0,0,0,0,0,1
606,3,-1,0,0,0,0,0,1
509,3,-1,0,0,0,0,0,1
509,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
509,3,-1,0,0,0,0,0,1
508,3,-1,0,0,0,0,0,1
663,3,-1,0,0,0,0,0,1
663,3,-1,0,0,0,0,0,1
522,3,-1,0,0,0,0,0,1
508,3,-1,0,0,0,0,0,1
508,3,-1,0,0,0,0,0,1
1053,3,-1,0,0,0,0,0,1
146,3,-1,0,0,0,0,0,1
1180,3,-1,0,0,0,0,0,1
1221,3,-1,0,0,0,0,0,1
587,3,-1,0,0,0,0,0,1
1207,3,-1,0,0,0,0,0,1
82,3,-1,0,0,0,0,0,1
28,3,-1,0,0,0,0,0,1
1932,3,-1,0,0,0,0,0,1
1754,3,-1,0,0,0,0,0,1
1732,3,-1,0,0,0,0,0,1
1765,3,-1,0,0,0,0,0,1
1728,3,-1,0,0,0,0,0,1
1752,3,-1,0,0,0,0,0,1
1517,3,-1,0,0,0,0,0,1
649,3,-1,0,0,0,0,0,1
2250,3,-1,0,0,0,0,0,1
816,3,-1,0,0,0,0,0,1
1948,3,-1,0,0,0,0,0,1
582,3,-1,0,0,0,0,0,1
555,3,-1,0,0,0,0,0,1
354,3,-1,0,0,0,0,0,1
666,3,-1,0,0,0,0,0,1
1185,3,-1,0,0,0,0,0,1
1097,3,-1,0,0,0,0,0,1
237,3,-1,0,0,0,0,0,1
516,3,-1,0,0,0,0,0,1
1228,3,-1,0,0,0,0,0,1
2158,3,-1,0,0,0,0,0,1
516,3,-1,0,0,0,0,0,1
515,3,-1,0,0,0,0,0,1
812,3,-1,0,0,0,0,0,1
459,3,-1,0,0,0,0,0,1
1244,3,-1,0,0,0,0,0,1
501,3,-1,0,0,0,0,0,1
820,3,-1,0,0,0,0,0,1
499,3,-1,0,0,0,0,0,1
594,3,-1,0,0,0,0,0,0
2166,3,-1,0,0,0,0,0,0
594,3,-1,0,0,0,0,0,0
2166,3,-1,0,0,0,0,0,0
2166,3,-1,0,0,0,0,0,0
588,3,-1,0,0,0,0,0,0
594,3,-1,0,0,0,0,0,0
587,3,-1,0,0,0,0,0,0
2166,3,-1,0,0,0,0,0,0
594,3,-1,0,0,0,0,0,0
594,3,-1,0,0,0,0,0,0
1059,3,-1,0,0,0,0,0,0
2166,3,-1,0,0,0,0,0,0
594,3,-1,0,0,0,0,0,0
2166,3,-1,0,0,0,0,0,0
587,3,-1,0,0,0,0,0,0
1226,3,-1,0,0,0,0,0,0
588,3,-1,0,0,0,0,0,0
587,3,-1,0,0,0,0,0,0
593,3,-1,0,0,0,0,0,0
587,3,-1,0,0,0,0,0,0
1051,3,-1,0,0,0,0,0,0
593,3,-1,0,0,0,0,0,0
510,3,-1,0,0,0,0,0,0
510,3,-1,0,0,0,0,0,0
807,3,-1,0,0,0,0,0,0
510,3,-1,0,0,0,0,0,0
1964,3,-1,0,0,0,0,0,0
510,3,-1,0,0,0,0,0,0
873,3,-1,0,0,0,0,0,0
1486,3,-1,0,0,0,0,0,0
804,3,-1,0,0,0,0,0,0
830,3,-1,0,0,0,0,0,0
996,3,-1,0,0,0,0,0,0
2157,3,-1,0,0,0,0,0,0
1746,3,-1,0,0,0,0,0,0
1207,3,-1,0,0,0,0,0,0
1221,3,-1,0,0,0,0,0,0
1221,3,-1,0,0,0,0,0,0
1219,3,-1,0,0,0,0,0,0
1221,3,-1,0,0,0,0,0,0
1219,3,-1,0,0,0,0,0,0
1207,3,-1,0,0,0,0,0,0
1207,3,-1,0,0,0,0,0,0
1218,3,-1,0,0,0,0,0,0
1210,3,-1,0,0,0,0,0,0
2166,3,-1,0,0,0,0,0,0
1211,3,-1,0,0,0,0,0,0
1207,3,-1,0,0,0,0,0,0
594,3,-1,0,0,0,0,0,0
364,3,-1,0,0,0,0,0,0
1699,3,-1,0,0,0,0,0,0
1454,3,-1,0,0,0,0,0,0
706,3,-1,0,0,0,0,0,0
1579,3,-1,0,0,0,0,0,0
1502,3,-1,0,0,0,0,0,0
1608,3,-1,0,0,0,0,0,0
1463,3,-1,0,0,0,0,0,0
100,3,-1,0,0,0,0,0,0
769,3,-1,0,0,0,0,0,0
901,3,-1,0,0,0,0,0,0
1630,3,-1,0,0,0,0,0,0
1422,3,-1,0,0,0,0,0,0
704,3,-1,0,0,0,0,0,0
1741,3,-1,0,0,0,0,0,0
1649,3,-1,0,0,0,0,0,0
707,3,-1,0,0,0,0,0,0
901,3,-1,0,0,0,0,0,0
2056,3,-1,0,0,0,0,0,0
307,3,-1,0,0,0,0,0,0
20,3,-1,0,0,0,0,0,0
1554,3,-1,0,0,0,0,0,0
1501,3,-1,0,0,0,0,0,0
193,3,-1,0,0,0,0,0,0
1660,3,-1,0,0,0,0,0,0
1166,3,-1,0,0,0,0,0,0
1554,3,-1,0,0,0,0,0,0
1567,3,-1,0,0,0,0,0,0
1618,3,-1,0,0,0,0,0,0
193,3,-1,0,0,0,0,0,0
776,3,-1,0,0,0,0,0,0
1455,3,-1,0,0,0,0,0,0
366,3,-1,0,0,0,0,0,0
1869,3,-1,0,0,0,0,0,0
19,3,-1,0,0,0,0,0,0
1483,3,-1,0,0,0,0,0,0
1477,3,-1,0,0,0,0,0,0
1530,3,-1,0,0,0,0,0,0
2059,3,-1,0,0,0,0,0,0
769,3,-1,0,0,0,0,0,0
1541,3,-1,0,0,0,0,0,0
768,3,-1,0,0,0,0,0,0
1665,3,-1,0,0,0,0,0,0
29,3,-1,0,0,0,0,0,0
773,3,-1,0,0,0,0,0,0
406,3,-1,0,0,0,0,0,0
81,3,-1,0,0,0,0,0,0
1135,3,-1,0,0,0,0,0,0
205,3,-1,0,0,0,0,0,0
1700,3,-1,0,0,0,0,0,0
1742,3,-1,0,0,0,0,0,0
2160,3,-1,0,0,0,0,0,0
1699,3,-1,0,0,0,0,0,0
100,3,-1,0,0,0,0,0,0
1135,3,-1,0,0,0,0,0,0
1524,3,-1,0,0,0,0,0,0
2043,3,-1,0,0,0,0,0,0
1628,3,-1,0,0,0,0,0,0
105,3,-1,0,0,0,0,0,0
313,3,-1,0,0,0,0,0,0
1487,3,-1,0,0,0,0,0,0
1723,3,-1,0,0,0,0,0,0
773,3,-1,0,0,0,0,0,0
1229,3,-1,0,0,0,0,0,0
2023,3,-1,0,0,0,0,0,0
195,3,-1,0,0,0,0,0,0
2134,3,-1,0,0,0,0,0,0
24,3,-1,0,0,0,0,0,0
1494,3,-1,0,0,0,0,0,0
1485,3,-1,0,0,0,0,0,0
1551,3,-1,0,0,0,0,0,0
1688,3,-1,0,0,0,0,0,0
1553,3,-1,0,0,0,0,0,0
1590,3,-1,0,0,0,0,0,0
1658,3,-1,0,0,0,0,0,0
1619,3,-1,0,0,0,0,0,0
942,3,-1,0,0,0,0,0,0
2055,3,-1,0,0,0,0,0,0
1658,3,-1,0,0,0,0,0,0
1701,3,-1,0,0,0,0,0,0
1701,3,-1,0,0,0,0,0,0
2059,3,-1,0,0,0,0,0,0
1512,3,-1,0,0,0,0,0,0
1487,3,-1,0,0,0,0,0,0
1510,3,-1,0,0,0,0,0,0
1724,3,-1,0,0,0,0,0,0
2061,3,-1,0,0,0,0,0,0
2239,3,-1,0,0,0,0,0,0
1349,3,-1,0,0,0,0,0,0
1571,3,-1,0,0,0,0,0,0
1421,3,-1,0,0,0,0,0,0
1616,3,-1,0,0,0,0,0,0
2225,3,-1,0,0,0,0,0,0
1574,3,-1,0,0,0,0,0,0
769,3,-1,0,0,0,0,0,0
1715,3,-1,0,0,0,0,0,0
349,3,-1,0,0,0,0,0,0
1135,3,-1,0,0,0,0,0,0
1544,3,-1,0,0,0,0,0,0
707,3,-1,0,0,0,0,0,0
414,3,-1,0,0,0,0,0,0
1483,3,-1,0,0,0,0,0,0
1677,3,-1,0,0,0,0,0,0
899,3,-1,0,0,0,0,0,0
1584,3,-1,0,0,0,0,0,0
1907,3,-1,0,0,0,0,0,0
286,3,-1,0,0,0,0,0,0
339,3,-1,0,0,0,0,0,0
2230,3,-1,0,0,0,0,0,0
1349,3,-1,0,0,0,0,0,0
939,3,-1,0,0,0,0,0,0
72,3,-1,0,0,0,0,0,0
900,3,-1,0,0,0,0,0,0
1349,3,-1,0,0,0,0,0,0
1070,3,-1,0,0,0,0,0,0
1070,3,-1,0,0,0,0,0,0
639,3,-1,0,0,0,0,0,0
1204,3,-1,0,0,0,0,0,0
1824,3,-1,0,0,0,0,0,0
853,3,-1,0,0,0,0,0,0
1596,3,-1,0,0,0,0,0,0
1050,3,-1,0,0,0,0,0,0
1816,3,-1,0,0,0,0,0,0
1335,3,-1,0,0,0,0,0,0
665,3,-1,0,0,0,0,0,0
827,3,-1,0,0,0,0,0,0
6,3,-1,0,0,0,0,0,0
995,3,-1,0,0,0,0,0,0
1806,3,-1,0,0,0,0,0,0
1390,3,-1,0,0,0,0,0,0
393,3,-1,0,0,0,0,0,0
756,3,-1,0,0,0,0,0,0
32,3,-1,0,0,0,0,0,0
33,3,-1,0,0,0,0,0,0
1813,3,-1,0,0,0,0,0,0
558,3,-1,0,0,0,0,0,0
853,3,-1,0,0,0,0,0,0
352,3,-1,0,0,0,0,0,0
1402,3,-1,0,0,0,0,0,0
192,3,-1,0,0,0,0,0,0
1818,3,-1,0,0,0,0,0,0
1817,3,-1,0,0,0,0,0,0
558,3,-1,0,0,0,0,0,0
1815,3,-1,0,0,0,0,0,0
1013,3,-1,0,0,0,0,0,0
1811,3,-1,0,0,0,0,0,0
1812,3,-1,0,0,0,0,0,0
1793,3,-1,0,0,0,0,0,0
1805,3,-1,0,0,0,0,0,0
197,3,-1,0,0,0,0,0,0
1315,3,-1,0,0,0,0,0,0
1820,3,-1,0,0,0,0,0,0
1819,3,-1,0,0,0,0,0,0
1913,3,-1,0,0,0,0,0,0
778,3,-1,0,0,0,0,0,0
926,3,-1,0,0,0,0,0,0
1373,3,-1,0,0,0,0,0,0
375,3,-1,0,0,0,0,0,0
1794,3,-1,0,0,0,0,0,0
2130,3,-1,0,0,0,0,0,0
1439,3,-1,0,0,0,0,0,0
401,3,-1,0,0,0,0,0,0
1996,3,-1,0,0,0,0,0,0
825,3,-1,0,0,0,0,0,0
401,3,-1,0,0,0,0,0,0
375,3,-1,0,0,0,0,0,0
927,3,-1,0,0,0,0,0,0
1994,3,-1,0,0,0,0,0,0
398,3,-1,0,0,0,0,0,0
1314,3,-1,0,0,0,0,0,0
875,3,-1,0,0,0,0,0,0
2199,3,-1,0,0,0,0,0,0
1102,3,-1,0,0,0,0,0,0
1189,3,-1,0,0,0,0,0,0
2216,3,-1,0,0,0,0,0,0
2026,3,-1,0,0,0,0,0,0
2169,3,-1,0,0,0,0,0,0
926,3,-1,0,0,0,0,0,0
1191,3,-1,0,0,0,0,0,0
1191,3,-1,0,0,0,0,0,0
1149,3,-1,0,0,0,0,0,0
1961,3,-1,0,0,0,0,0,0
1278,3,-1,0,0,0,0,0,0
1296,3,-1,0,0,0,0,0,0
2191,3,-1,0,0,0,0,0,0
1335,3,-1,0,0,0,0,0,0
794,3,-1,0,0,0,0,0,0
2116,3,-1,0,0,0,0,0,0
883,3,-1,0,0,0,0,0,0
735,3,-1,0,0,0,0,0,0
316,3,-1,0,0,0,0,0,0
2064,3,-1,0,0,0,0,0,0
2126,3,-1,0,0,0,0,0,0
1296,3,-1,0,0,0,0,0,0
926,3,-1,0,0,0,0,0,0
562,3,-1,0,0,0,0,0,0
1312,3,-1,0,0,0,0,0,0
1047,3,-1,0,0,0,0,0,0
652,3,-1,0,0,0,0,0,0
2116,3,-1,0,0,0,0,0,0
755,3,-1,0,0,0,0,0,0
1368,3,-1,0,0,0,0,0,0
2071,3,-1,0,0,0,0,0,0
2118,3,-1,0,0,0,0,0,0
2119,3,-1,0,0,0,0,0,0
409,3,-1,0,0,0,0,0,0
1029,3,-1,0,0,0,0,0,0
1003,3,-1,0,0,0,0,0,0
908,3,-1,0,0,0,0,0,0
1284,3,-1,0,0,0,0,0,0
1284,3,-1,0,0,0,0,0,0
822,3,-1,0,0,0,0,0,0
732,3,-1,0,0,0,0,0,0
1164,3,-1,0,0,0,0,0,0
2181,3,-1,0,0,0,0,0,0
2041,3,-1,0,0,0,0,0,0
742,3,-1,0,0,0,0,0,0
1300,3,-1,0,0,0,0,0,0
1278,3,-1,0,0,0,0,0,0
794,3,-1,0,0,0,0,0,0
758,3,-1,0,0,0,0,0,0
2071,3,-1,0,0,0,0,0,0
2256,3,-1,0,0,0,0,0,0
2216,3,-1,0,0,0,0,0,0
2169,3,-1,0,0,0,0,0,0
759,3,-1,0,0,0,0,0,0
1102,3,-1,0,0,0,0,0,0
1299,3,-1,0,0,0,0,0,0
1299,3,-1,0,0,0,0,0,0
736,3,-1,0,0,0,0,0,0
795,3,-1,0,0,0,0,0,0
518,3,-1,0,0,0,0,0,0
760,3,-1,0,0,0,0,0,0
2232,3,-1,0,0,0,0,0,0
1753,3,-1,0,0,0,0,0,0
1799,3,-1,0,0,0,0,0,0
1835,3,-1,0,0,0,0,0,0
1367,3,-1,0,0,0,0,0,0
1632,3,-1,0,0,0,0,0,0
638,3,-1,0,0,0,0,0,0
2218,3,-1,0,0,0,0,0,0
814,3,-1,0,0,0,0,0,0
623,3,-1,0,0,0,0,0,0
670,3,-1,0,0,0,0,0,0
518,3,-1,0,0,0,0,0,0
2207,3,-1,0,0,0,0,0,0
849,3,-1,0,0,0,0,0,0
815,3,-1,0,0,0,0,0,0
813,3,-1,0,0,0,0,0,0
2197,3,-1,0,0,0,0,0,0
2040,3,-1,0,0,0,0,0,0
1983,3,-1,0,0,0,0,0,0
667,3,-1,0,0,0,0,0,0
488,3,-1,0,0,0,0,0,0
2005,3,-1,0,0,0,0,0,0
2003,3,-1,0,0,0,0,0,0
1399,3,-1,0,0,0,0,0,0
142,3,-1,0,0,0,0,0,0
2045,3,-1,0,0,0,0,0,0
2046,3,-1,0,0,0,0,0,0
2004,3,-1,0,0,0,0,0,0
73,3,-1,0,0,0,0,0,0
1009,3,-1,0,0,0,0,0,0
5,3,-1,0,0,0,0,0,0
2173,3,-1,0,0,0,0,0,0
1012,3,-1,0,0,0,0,0,0
1388,3,-1,0,0,0,0,0,0
633,3,-1,0,0,0,0,0,0
699,3,-1,0,0,0,0,0,0
2108,3,-1,0,0,0,0,0,0
2108,3,-1,0,0,0,0,0,0
2047,3,-1,0,0,0,0,0,0
743,3,-1,0,0,0,0,0,0
380,3,-1,0,0,0,0,0,0
1734,3,-1,0,0,0,0,0,0
969,3,-1,0,0,0,0,0,0
1495,3,-1,0,0,0,0,0,0
1833,3,-1,0,0,0,0,0,0
1152,3,-1,0,0,0,0,0,0
2050,3,-1,0,0,0,0,0,0
2167,3,-1,0,0,0,0,0,0
1838,3,-1,0,0,0,0,0,0
931,3,-1,0,0,0,0,0,0
869,3,-1,0,0,0,0,0,0
2106,3,-1,0,0,0,0,0,0
1757,3,-1,0,0,0,0,0,0
1938,3,-1,0,0,0,0,0,0
1938,3,-1,0,0,0,0,0,0
2006,3,-1,0,0,0,0,0,0
1995,3,-1,0,0,0,0,0,0
1831,3,-1,0,0,0,0,0,0
1548,3,-1,0,0,0,0,0,0
2002,3,-1,0,0,0,0,0,0
1840,3,-1,0,0,0,0,0,0
2036,3,-1,0,0,0,0,0,0
1807,3,-1,0,0,0,0,0,0
1739,3,-1,0,0,0,0,0,0
1740,3,-1,0,0,0,0,0,0
1832,3,-1,0,0,0,0,0,0
2198,3,-1,0,0,0,0,0,0
1374,3,-1,0,0,0,0,0,0
659,3,-1,0,0,0,0,0,0
2074,3,-1,0,0,0,0,0,0
1837,3,-1,0,0,0,0,0,0
371,3,-1,0,0,0,0,0,0
1150,3,-1,0,0,0,0,0,0
312,3,-1,0,0,0,0,0,0
1702,3,-1,0,0,0,0,0,0
1725,3,-1,0,0,0,0,0,0
1767,3,-1,0,0,0,0,0,0
1456,3,-1,0,0,0,0,0,0
1776,3,-1,0,0,0,0,0,0
968,3,-1,0,0,0,0,0,0
1418,3,-1,0,0,0,0,0,0
1727,3,-1,0,0,0,0,0,0
1651,3,-1,0,0,0,0,0,0
1722,3,-1,0,0,0,0,0,0
141,3,-1,0,0,0,0,0,0
2109,3,-1,0,0,0,0,0,0
178,3,-1,0,0,0,0,0,0
1871,3,-1,0,0,0,0,0,0
2104,3,-1,0,0,0,0,0,0
1387,3,-1,0,0,0,0,0,0
1745,3,-1,0,0,0,0,0,0
624,3,-1,0,0,0,0,0,0
1787,3,-1,0,0,0,0,0,0
301,3,-1,0,0,0,0,0,0
713,3,-1,0,0,0,0,0,0
1014,3,-1,0,0,0,0,0,0
198,3,-1,0,0,0,0,0,0
412,3,-1,0,0,0,0,0,0
1836,3,-1,0,0,0,0,0,0
524,3,-1,0,0,0,0,0,0
524,3,-1,0,0,0,0,0,0
451,3,-1,0,0,0,0,0,0
279,3,-1,0,0,0,0,0,0
514,3,-1,0,0,0,0,0,0
511,3,-1,0,0,0,0,0,0
580,3,-1,0,0,0,0,0,0
2154,3,-1,0,0,0,0,0,0
510,3,-1,0,0,0,0,0,0
510,3,-1,0,0,0,0,0,0
391,3,-1,0,0,0,0,0,0
608,3,-1,0,0,0,0,0,0
608,3,-1,0,0,0,0,0,0
608,3,-1,0,0,0,0,0,0
608,3,-1,0,0,0,0,0,0
612,3,-1,0,0,0,0,0,0
327,3,-1,0,0,0,0,0,0
938,3,-1,0,0,0,0,0,0
938,3,-1,0,0,0,0,0,0
608,3,-1,0,0,0,0,0,0
611,3,-1,0,0,0,0,0,0
608,3,-1,0,0,0,0,0,0
608,3,-1,0,0,0,0,0,0
1188,3,-1,0,0,0,0,0,0
856,3,-1,0,0,0,0,0,0
560,3,-1,0,0,0,0,0,0
1357,3,-1,0,0,0,0,0,0
584,3,-1,0,0,0,0,0,0
585,3,-1,0,0,0,0,0,0
582,3,-1,0,0,0,0,0,0
2146,3,-1,0,0,0,0,0,0
582,3,-1,0,0,0,0,0,0
513,3,-1,0,0,0,0,0,0
488,3,-1,0,0,0,0,0,0
488,3,-1,0,0,0,0,0,0
506,3,-1,0,0,0,0,0,0
488,3,-1,0,0,0,0,0,0
488,3,-1,0,0,0,0,0,0
488,3,-1,0,0,0,0,0,0
1259,3,-1,0,0,0,0,0,0
629,3,-1,0,0,0,0,0,0
1900,3,-1,0,0,0,0,0,0
2242,3,-1,0,0,0,0,0,0
2087,3,-1,0,0,0,0,0,0
1259,3,-1,0,0,0,0,0,0
825,3,-1,0,0,0,0,0,0
870,3,-1,0,0,0,0,0,0
825,3,-1,0,0,0,0,0,0
1397,3,-1,0,0,0,0,0,0
252,3,-1,0,0,0,0,0,0
488,3,-1,0,0,0,0,0,0
488,3,-1,0,0,0,0,0,0
488,3,-1,0,0,0,0,0,0
1958,3,-1,0,0,0,0,0,0
488,3,-1,0,0,0,0,0,0
1259,3,-1,0,0,0,0,0,0
2166,3,-1,0,0,0,0,0,0
594,3,-1,0,0,0,0,0,0
2166,3,-1,0,0,0,0,0,0
237,3,-1,0,0,0,0,0,0
594,3,-1,0,0,0,0,0,0
2166,3,-1,0,0,0,0,0,0
594,3,-1,0,0,0,0,0,0
594,3,-1,0,0,0,0,0,0
588,3,-1,0,0,0,0,0,0
2166,3,-1,0,0,0,0,0,0
587,3,-1,0,0,0,0,0,0
518,3,-1,0,0,0,0,0,0
518,3,-1,0,0,0,0,0,0
521,3,-1,0,0,0,0,0,0
1320,3,-1,0,0,0,0,0,0
726,3,-1,0,0,0,0,0,0
726,3,-1,0,0,0,0,0,0
518,3,-1,0,0,0,0,0,0
958,3,-1,0,0,0,0,0,0
2206,3,-1,0,0,0,0,0,0
1316,3,-1,0,0,0,0,0,0
1947,3,-1,0,0,0,0,0,0
1100,3,-1,0,0,0,0,0,0
1316,3,-1,0,0,0,0,0,0
1316,3,-1,0,0,0,0,0,0
1988,3,-1,0,0,0,0,0,0
1760,3,-1,0,0,0,0,0,0
2222,3,-1,0,0,0,0,0,0
1692,3,-1,0,0,0,0,0,0
1194,3,-1,0,0,0,0,0,0
1096,3,-1,0,0,0,0,0,0
571,3,-1,0,0,0,0,0,0
845,3,-1,0,0,0,0,0,0
571,3,-1,0,0,0,0,0,0
526,3,-1,0,0,0,0,0,0
1179,3,-1,0,0,0,0,0,0
879,3,-1,0,0,0,0,0,0
518,3,-1,0,0,0,0,0,0
428,3,-1,0,0,0,0,0,0
48,3,-1,0,0,0,0,0,0
1005,3,-1,0,0,0,0,0,0
683,3,-1,0,0,0,0,0,0
1179,3,-1,0,0,0,0,0,0
1316,3,-1,0,0,0,0,0,0
1227,3,-1,0,0,0,0,0,0
1317,3,-1,0,0,0,0,0,0
1147,3,-1,0,0,0,0,0,0
674,3,-1,0,0,0,0,0,0
1914,3,-1,0,0,0,0,0,0
2251,3,-1,0,0,0,0,0,0
2251,3,-1,0,0,0,0,0,0
1161,3,-1,0,0,0,0,0,0
1156,3,-1,0,0,0,0,0,0
47,3,-1,0,0,0,0,0,0
1319,3,-1,0,0,0,0,0,0
726,3,-1,0,0,0,0,0,0
1100,3,-1,0,0,0,0,0,0
1179,3,-1,0,0,0,0,0,0
2252,3,-1,0,0,0,0,0,0
1161,3,-1,0,0,0,0,0,0
129,3,-1,0,0,0,0,0,0
216,3,-1,0,0,0,0,0,0
2251,3,-1,0,0,0,0,0,0
521,3,-1,0,0,0,0,0,0
674,3,-1,0,0,0,0,0,0
2251,3,-1,0,0,0,0,0,0
528,3,-1,0,0,0,0,0,0
2205,3,-1,0,0,0,0,0,0
695,3,-1,0,0,0,0,0,0
525,3,-1,0,0,0,0,0,0
2235,3,-1,0,0,0,0,0,0
1005,3,-1,0,0,0,0,0,0
1317,3,-1,0,0,0,0,0,0
2214,3,-1,0,0,0,0,0,0
1317,3,-1,0,0,0,0,0,0
1145,3,-1,0,0,0,0,0,0
1158,3,-1,0,0,0,0,0,0
1261,3,-1,0,0,0,0,0,0
1161,3,-1,0,0,0,0,0,0
1096,3,-1,0,0,0,0,0,0
1048,3,-1,0,0,0,0,0,0
641,3,-1,0,0,0,0,0,0
2142,3,-1,0,0,0,0,0,0
958,3,-1,0,0,0,0,0,0
952,3,-1,0,0,0,0,0,0
1985,3,-1,0,0,0,0,0,0
1261,3,-1,0,0,0,0,0,0
571,3,-1,0,0,0,0,0,0
1146,3,-1,0,0,0,0,0,0
1148,3,-1,0,0,0,0,0,0
1547,3,-1,0,0,0,0,0,0
674,3,-1,0,0,0,0,0,0
239,3,-1,0,0,0,0,0,0
225,3,-1,0,0,0,0,0,0
239,3,-1,0,0,0,0,0,0
239,3,-1,0,0,0,0,0,0
230,3,-1,0,0,0,0,0,0
230,3,-1,0,0,0,0,0,0
239,3,-1,0,0,0,0,0,0
